org_code,org_name,month,within_4hrs,attendances,admissions
RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2025-07-01,0.6200103680663556,11574,3905
RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2025-08-01,0.5581594741354673,10497,3631
RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2025-09-01,0.5578859060402684,10728,3758
RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2025-10-01,0.547733761598858,11208,3914
RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2025-11-01,0.5518508053122351,10617,3651
RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2025-12-01,0.5465337132003798,10530,3691
RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2026-01-01,0.5952276898872476,11441,3892
RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2026-02-01,0.6198852772466539,10460,3533
RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2026-03-01,0.6988626718723476,11782,3787
RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2026-04-01,0.608935564257743,11236,3532
RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2026-05-01,0.5300085984522787,11630,3579
RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2025-02-01,0.4774529236868187,8072,2599
RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2025-03-01,0.4649844969528494,9353,2827
RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2025-04-01,0.480469182250747,9037,2792
RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2025-05-01,0.5195854922279792,9650,2899
RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2025-06-01,0.5000545315737812,9169,2761
RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2025-07-01,0.5518261579269537,9802,3095
RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2025-08-01,0.537938478143551,9265,2876
RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2025-09-01,0.411048800859086,8381,2885
RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2025-10-01,0.40621118012422364,8855,3013
RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2025-11-01,0.46479516147438094,8763,3081
RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2025-12-01,0.4302613789995493,8876,3148
RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2026-01-01,0.36240397650248535,8852,3104
RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2026-02-01,0.3651850903035737,7807,2736
RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2026-03-01,0.3744615044736551,9053,3160
RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2026-04-01,0.3942883463841548,8684,3142
RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2026-05-01,0.36100558659217874,8950,3298
RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2025-02-01,0.5044502132393844,10786,1592
RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2025-03-01,0.5731551144549384,12494,1598
RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2025-04-01,0.5820105820105821,11718,1447
RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2025-05-01,0.5824513209986265,12377,1568
RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2025-06-01,0.551690743281414,12391,1479
RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2025-07-01,0.604347479894896,12559,1442
RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2025-08-01,0.6172187686281189,11743,1387
RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2025-09-01,0.5949548974215695,12527,1164
RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2025-10-01,0.5787098280289471,12851,1231
RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2025-11-01,0.5601039124616232,12703,1087
RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2025-12-01,0.5729783796260676,12997,1290
RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2026-01-01,0.5665215670755837,12635,991
RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2026-02-01,0.577914650241971,11365,871
RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2026-03-01,0.6219613155716113,13287,958
RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2026-04-01,0.6042274627336541,12679,937
RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2026-05-01,0.5972170823773222,13511,820
RKE,WHITTINGTON HEALTH NHS TRUST,2025-02-01,0.6682897139379185,8215,1055
RKE,WHITTINGTON HEALTH NHS TRUST,2025-03-01,0.7198879551820728,9282,1364
RKE,WHITTINGTON HEALTH NHS TRUST,2025-04-01,0.7034310950062281,8831,1308
RKE,WHITTINGTON HEALTH NHS TRUST,2025-05-01,0.7156990650141335,9198,1353
RKE,WHITTINGTON HEALTH NHS TRUST,2025-06-01,0.7321135093678097,9127,1304
RKE,WHITTINGTON HEALTH NHS TRUST,2025-07-01,0.7479130052724077,9104,1326
RKE,WHITTINGTON HEALTH NHS TRUST,2025-08-01,0.7118765697883028,8361,1255
RKE,WHITTINGTON HEALTH NHS TRUST,2025-09-01,0.7069904675442578,8812,1365
RKE,WHITTINGTON HEALTH NHS TRUST,2025-10-01,0.6984665936473166,9130,1412
RKE,WHITTINGTON HEALTH NHS TRUST,2025-11-01,0.7237687366167024,9340,1443
RKE,WHITTINGTON HEALTH NHS TRUST,2025-12-01,0.6914404553415061,9136,1402
RKE,WHITTINGTON HEALTH NHS TRUST,2026-01-01,0.6887876816308827,9222,1358
RKE,WHITTINGTON HEALTH NHS TRUST,2026-02-01,0.7300134260954474,8193,1335
RKE,WHITTINGTON HEALTH NHS TRUST,2026-03-01,0.7450370211396072,9319,1412
RKE,WHITTINGTON HEALTH NHS TRUST,2026-04-01,0.7438117438117438,9009,1358
RKE,WHITTINGTON HEALTH NHS TRUST,2026-05-01,0.7283427981414559,9685,1364
RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,2025-02-01,0.69732411837675,11286,5182
RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,2025-03-01,0.6972641069485466,12866,5766
RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,2025-04-01,0.7134141381273895,12293,5725
RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,2025-05-01,0.7227969199657773,12857,5887
RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,2025-06-01,0.7345688350983359,13220,5965
RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,2025-07-01,0.7191925278698403,13276,6038
RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,2025-08-01,0.7067418407051537,12593,5990
RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,2025-09-01,0.7091685226429102,10776,4528
RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,2025-10-01,0.6148861795549493,11729,2563
RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,2025-11-01,0.6251191817630233,11537,3048
RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,2025-12-01,0.6102732839776985,10941,2751
RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,2026-01-01,0.6221585824234831,11174,2730
RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,2026-02-01,0.6494280496010767,10403,2387
RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,2026-03-01,0.6493995968095363,11409,3064
RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,2026-04-01,0.6505311778290993,10825,4318
RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,2026-05-01,0.651805967544931,11462,5712
RLQ,WYE VALLEY NHS TRUST,2025-02-01,0.5826485763424423,5233,1304
RLQ,WYE VALLEY NHS TRUST,2025-03-01,0.5508709099788377,6143,1461
RLQ,WYE VALLEY NHS TRUST,2025-04-01,0.48264715889758425,5878,1431
RLQ,WYE VALLEY NHS TRUST,2025-05-01,0.5212553968781135,6022,1452
RLQ,WYE VALLEY NHS TRUST,2025-06-01,0.5775664152181044,6098,1372
RLQ,WYE VALLEY NHS TRUST,2025-07-01,0.6418462528144098,6218,1496
RLQ,WYE VALLEY NHS TRUST,2025-08-01,0.5974995658968572,5759,1489
RLQ,WYE VALLEY NHS TRUST,2025-09-01,0.5797052913596785,5972,1448
RLQ,WYE VALLEY NHS TRUST,2025-10-01,0.5962854349951124,6138,1495
RLQ,WYE VALLEY NHS TRUST,2025-11-01,0.6259189605060694,5849,1401
RLQ,WYE VALLEY NHS TRUST,2025-12-01,0.5871387036086881,5847,1487
RLQ,WYE VALLEY NHS TRUST,2026-01-01,0.5858283433133733,6012,1526
RLQ,WYE VALLEY NHS TRUST,2026-02-01,0.5620600222304557,5398,1332
RLQ,WYE VALLEY NHS TRUST,2026-03-01,0.5632539941310727,6134,1415
RLQ,WYE VALLEY NHS TRUST,2026-04-01,0.6004657351962741,6012,1403
RLQ,WYE VALLEY NHS TRUST,2026-05-01,0.5701112877583465,6290,1440
RLT,GEORGE ELIOT HOSPITAL NHS TRUST,2025-02-01,0.635092180546726,6292,982
RLT,GEORGE ELIOT HOSPITAL NHS TRUST,2025-03-01,0.5934280144806461,7182,1093
RLT,GEORGE ELIOT HOSPITAL NHS TRUST,2025-04-01,0.6633173146934614,6867,1074
RLT,GEORGE ELIOT HOSPITAL NHS TRUST,2025-05-01,0.6075482406356414,7048,1113
RLT,GEORGE ELIOT HOSPITAL NHS TRUST,2025-06-01,0.6302060815679493,6939,1028
RLT,GEORGE ELIOT HOSPITAL NHS TRUST,2025-07-01,0.7049830956930766,6803,1071
RLT,GEORGE ELIOT HOSPITAL NHS TRUST,2025-08-01,0.6586093234970962,6371,993
RLT,GEORGE ELIOT HOSPITAL NHS TRUST,2025-09-01,0.710873388042204,6824,1038
RLT,GEORGE ELIOT HOSPITAL NHS TRUST,2025-10-01,0.7391895567038347,7354,1135
RLT,GEORGE ELIOT HOSPITAL NHS TRUST,2025-11-01,0.74125,7200,1119
RLT,GEORGE ELIOT HOSPITAL NHS TRUST,2025-12-01,0.7355601948503827,7185,1167
RLT,GEORGE ELIOT HOSPITAL NHS TRUST,2026-01-01,0.679071741898967,7067,1159
RLT,GEORGE ELIOT HOSPITAL NHS TRUST,2026-02-01,0.756067398361416,6469,1115
RLT,GEORGE ELIOT HOSPITAL NHS TRUST,2026-03-01,0.888472853704199,7478,1265
RLT,GEORGE ELIOT HOSPITAL NHS TRUST,2026-04-01,0.872462550748985,7143,1173
RLT,GEORGE ELIOT HOSPITAL NHS TRUST,2026-05-01,0.8650825082508251,7575,1254
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2025-02-01,0.675407709414381,10792,2292
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2025-03-01,0.6979850046860356,12804,2482
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2025-04-01,0.6722408026755853,12259,2516
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2025-05-01,0.703057431150899,13181,2585
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2025-06-01,0.6849462365591398,13020,2403
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2025-07-01,0.73500487951355,13321,2403
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2025-08-01,0.6972810622826431,12652,2451
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2025-09-01,0.6930057893913315,12782,2336
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2025-10-01,0.6812702828001854,12942,2378
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2025-11-01,0.6901941825799693,12411,2191
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2025-12-01,0.6868966608640608,12638,2444
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2026-01-01,0.6596816763976645,12503,2283
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2026-02-01,0.6852077177124978,11506,2068
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2026-03-01,0.7312083024462566,13490,2256
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2026-04-01,0.7412528647822765,13090,2318
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2026-05-01,0.7044974123478387,13719,2429
RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,2025-02-01,0.5656029147096264,22781,6566
RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,2025-03-01,0.5955939290692271,25828,7203
RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,2025-04-01,0.5877659574468085,25192,6949
RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,2025-05-01,0.5960511470477623,26590,7169
RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,2025-06-01,0.5883779103328843,25985,6916
RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,2025-07-01,0.6302356504395361,27074,7274
RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,2025-08-01,0.625894964201432,25001,6934
RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,2025-09-01,0.6220852318413295,26117,7636
RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,2025-10-01,0.5980160604629192,27521,8176
RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,2025-11-01,0.5835509138381201,26810,7894
RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,2025-12-01,0.5843957554011756,26198,7873
RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,2026-01-01,0.6048602490313358,26583,7154
RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,2026-02-01,0.593382132614186,23361,7263
RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,2026-03-01,0.6525016628482743,27062,7986
RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,2026-04-01,0.6474508752441874,26107,7304
RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,2026-05-01,0.6549290597662281,27206,7645
RMC,BOLTON NHS FOUNDATION TRUST,2025-02-01,0.4993129980763946,7278,2256
RMC,BOLTON NHS FOUNDATION TRUST,2025-03-01,0.6024501561374009,8326,2574
RMC,BOLTON NHS FOUNDATION TRUST,2025-04-01,0.5219926479908734,7889,2448
RMC,BOLTON NHS FOUNDATION TRUST,2025-05-01,0.5710251688152241,8145,2521
RMC,BOLTON NHS FOUNDATION TRUST,2025-06-01,0.5105157736604907,7988,2505
RMC,BOLTON NHS FOUNDATION TRUST,2025-07-01,0.5091422260400049,8149,2607
RMC,BOLTON NHS FOUNDATION TRUST,2025-08-01,0.5046741452991452,7488,2407
RMC,BOLTON NHS FOUNDATION TRUST,2025-09-01,0.5312615157843017,8141,2612
RMC,BOLTON NHS FOUNDATION TRUST,2025-10-01,0.4921388983146703,8841,2788
RMC,BOLTON NHS FOUNDATION TRUST,2025-11-01,0.4713731751824818,8768,2523
RMC,BOLTON NHS FOUNDATION TRUST,2025-12-01,0.48571428571428577,8610,2695
RMC,BOLTON NHS FOUNDATION TRUST,2026-01-01,0.5009610764055743,8324,2697
RMC,BOLTON NHS FOUNDATION TRUST,2026-02-01,0.5157138986724465,7382,2304
RMC,BOLTON NHS FOUNDATION TRUST,2026-03-01,0.5645666550643926,8619,2741
RMC,BOLTON NHS FOUNDATION TRUST,2026-04-01,0.6119660224055152,8123,2406
RMC,BOLTON NHS FOUNDATION TRUST,2026-05-01,0.5649937121298731,8747,2504
RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,2025-02-01,0.5384013561090103,7669,1470
RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,2025-03-01,0.5689089881288864,8845,1654
RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,2025-04-01,0.5321863295880149,8544,1553
RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,2025-05-01,0.4850358917725014,9055,1592
RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,2025-06-01,0.45289141267817823,8629,1690
RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,2025-07-01,0.5136993899057127,9015,1746
RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,2025-08-01,0.5441527446300716,7961,1634
RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,2025-09-01,0.5418036636918742,8516,1605
RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,2025-10-01,0.4927989282125712,8957,1844
RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,2025-11-01,0.5173276170060737,8397,1715
RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,2025-12-01,0.4886293792255685,8135,1706
RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,2026-01-01,0.45436056944610603,8359,1618
RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,2026-02-01,0.45939490445859876,7536,1527
RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,2026-03-01,0.5807951639153686,8602,1747
RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,2026-04-01,0.5327819729114227,8343,1578
RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,2026-05-01,0.5040522287257991,8884,1670
RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,2025-02-01,0.5187424425634825,4962,2201
RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,2025-03-01,0.4828682444365948,5662,2450
RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,2025-04-01,0.47568443804034577,5552,2340
RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,2025-05-01,0.4793973497912507,5509,2506
RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,2025-06-01,0.49255561394289715,5709,2535
RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,2025-07-01,0.507776448470347,5851,2739
RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,2025-08-01,0.4827228749136143,5788,2640
RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,2025-09-01,0.48852901484480427,5928,2566
RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,2025-10-01,0.4903799514955538,6185,2766
RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,2025-11-01,0.5202669705355689,6143,2697
RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,2025-12-01,0.519169835234474,6312,2786
RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,2026-01-01,0.4401136184314345,6337,2807
RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,2026-02-01,0.4764621968616263,5608,2502
RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,2026-03-01,0.47925012017304924,6241,2742
RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,2026-04-01,0.5461343115124153,7088,2588
RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,2026-05-01,0.5448390393459377,7828,2708
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,2025-02-01,0.5618786772164739,9858,3947
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,2025-03-01,0.5642399227188899,11387,4215
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,2025-04-01,0.5481221740334041,10837,3993
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,2025-05-01,0.5580480829386004,11189,4005
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,2025-06-01,0.5933689024390244,10496,3879
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,2025-07-01,0.5788282169700263,11043,3550
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,2025-08-01,0.6168527531252982,10479,3369
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,2025-09-01,0.5792931162102146,10808,3517
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,2025-10-01,0.5411032028469751,11240,3404
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,2025-11-01,0.569644484958979,10970,3429
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,2025-12-01,0.5216489010470711,10601,3527
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,2026-01-01,0.41999613974136263,10362,3610
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,2026-02-01,0.48821155480033984,9416,3314
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,2026-03-01,0.5069020565311297,10649,3995
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,2026-04-01,0.49666262135922334,9888,3609
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,2026-05-01,0.46037773558509043,10007,3597
RN7,DARTFORD AND GRAVESHAM NHS TRUST,2025-02-01,0.668433005299016,10568,3014
RN7,DARTFORD AND GRAVESHAM NHS TRUST,2025-03-01,0.6844083724903887,11705,3244
RN7,DARTFORD AND GRAVESHAM NHS TRUST,2025-04-01,0.6470853636527703,11082,3080
RN7,DARTFORD AND GRAVESHAM NHS TRUST,2025-05-01,0.6080105633802817,11360,3129
RN7,DARTFORD AND GRAVESHAM NHS TRUST,2025-06-01,0.6515853547742345,11007,2977
RN7,DARTFORD AND GRAVESHAM NHS TRUST,2025-07-01,0.7574689345201375,11347,4202
RN7,DARTFORD AND GRAVESHAM NHS TRUST,2025-08-01,0.7412333736396615,10751,3961
RN7,DARTFORD AND GRAVESHAM NHS TRUST,2025-09-01,0.7773003938417472,11172,3559
RN7,DARTFORD AND GRAVESHAM NHS TRUST,2025-10-01,0.7399932157394844,11792,3671
RN7,DARTFORD AND GRAVESHAM NHS TRUST,2025-11-01,0.7408376963350785,11842,3615
RN7,DARTFORD AND GRAVESHAM NHS TRUST,2025-12-01,0.7543695114673032,11729,3726
RN7,DARTFORD AND GRAVESHAM NHS TRUST,2026-01-01,0.7337883959044369,11427,3691
RN7,DARTFORD AND GRAVESHAM NHS TRUST,2026-02-01,0.7359200146762062,10902,3495
RN7,DARTFORD AND GRAVESHAM NHS TRUST,2026-03-01,0.7574617711996074,12229,4024
RN7,DARTFORD AND GRAVESHAM NHS TRUST,2026-04-01,0.7640158702777299,11594,3709
RN7,DARTFORD AND GRAVESHAM NHS TRUST,2026-05-01,0.7609772766102854,11706,3829
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,2025-02-01,0.6963755199049317,8415,3464
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,2025-03-01,0.7139891250617894,10115,3716
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,2025-04-01,0.6489872624765087,9578,3450
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,2025-05-01,0.7006099960645416,10164,3450
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,2025-06-01,0.7108457131760365,10299,3450
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,2025-07-01,0.6954094889808489,10391,3641
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,2025-08-01,0.6669432631469765,9641,3482
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,2025-09-01,0.6901984857785963,9774,3484
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,2025-10-01,0.6869930616632464,10233,3743
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,2025-11-01,0.6422543701024714,9954,3504
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,2025-12-01,0.5855323484462558,9815,3672
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,2026-01-01,0.6192506853487664,9849,3516
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,2026-02-01,0.6576123407109322,8946,3265
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,2026-03-01,0.8007529684332464,10359,3662
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,2026-04-01,0.7515455950540958,10352,3600
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,2026-05-01,0.7352093737994622,10412,3338
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,2025-02-01,0.5236991241628026,7764,2205
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,2025-03-01,0.5642032073567343,8917,2440
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,2025-04-01,0.5487832613145327,8794,2279
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,2025-05-01,0.5865300784655623,9176,2176
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,2025-06-01,0.551090307112684,8759,2412
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,2025-07-01,0.5722713864306785,9153,2266
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,2025-08-01,0.593137823113481,8627,2070
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,2025-09-01,0.5439981949458483,8864,2219
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,2025-10-01,0.5380136602844026,8931,2433
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,2025-11-01,0.482481006916884,8819,2139
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,2025-12-01,0.5523666242333063,8641,2213
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,2026-01-01,0.5122389400404221,8906,2031
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,2026-02-01,0.5546543548789618,8014,1932
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,2026-03-01,0.5665354749494735,9401,2080
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,2026-04-01,0.5363946701905076,9081,2034
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,2026-05-01,0.570186875271621,9204,2212
